,Village,Village Latitude,Village Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6420,Ulatu,23.309650421142575,85.40846252441406,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
6421,Ulatu,23.309650421142575,85.40846252441406,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6422,Ulidih,23.24015045166016,85.45246124267578,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6423,Ulidih,23.24015045166016,85.45246124267578,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6424,Ulidih,23.24015045166016,85.45246124267578,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
6425,Ulidih,23.24015045166016,85.45246124267578,JSCA International Stadium Complex,23.310397965140343,85.27495782117664,Stadium
6426,Ulidih,23.24015045166016,85.45246124267578,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6427,Ulidih,23.24015045166016,85.45246124267578,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6428,Ulidih,23.24015045166016,85.45246124267578,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6429,Ulidih,23.24015045166016,85.45246124267578,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6430,Ulidih,23.24015045166016,85.45246124267578,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6431,Ulidih,23.24015045166016,85.45246124267578,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6432,Ulidih,23.24015045166016,85.45246124267578,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6433,Ulidih,23.24015045166016,85.45246124267578,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
6434,Ulidih,23.24015045166016,85.45246124267578,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
6435,Ulidih,23.24015045166016,85.45246124267578,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
6436,Upardahu,23.24032020568848,85.26455688476562,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6437,Upardahu,23.24032020568848,85.26455688476562,JSCA International Stadium Complex,23.310397965140343,85.27495782117664,Stadium
6438,Upardahu,23.24032020568848,85.26455688476562,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
6439,Upardahu,23.24032020568848,85.26455688476562,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6440,Upardahu,23.24032020568848,85.26455688476562,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6441,Upardahu,23.24032020568848,85.26455688476562,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6442,Upardahu,23.24032020568848,85.26455688476562,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6443,Upardahu,23.24032020568848,85.26455688476562,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6444,Upardahu,23.24032020568848,85.26455688476562,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6445,Upardahu,23.24032020568848,85.26455688476562,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6446,Upardahu,23.24032020568848,85.26455688476562,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6447,Upardahu,23.24032020568848,85.26455688476562,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
6448,Upardahu,23.24032020568848,85.26455688476562,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6449,Anandi,23.48720932006836,85.4804916381836,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6450,Anandi,23.48720932006836,85.4804916381836,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6451,Anandi,23.48720932006836,85.4804916381836,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6452,Anandi,23.48720932006836,85.4804916381836,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6453,Anandi,23.48720932006836,85.4804916381836,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6454,Anandi,23.48720932006836,85.4804916381836,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6455,Anandi,23.48720932006836,85.4804916381836,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6456,Anandi,23.48720932006836,85.4804916381836,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6457,Anandi,23.48720932006836,85.4804916381836,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6458,Anandi,23.48720932006836,85.4804916381836,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6459,Ara,23.52720069885254,85.44161224365234,Seventh Heaven,23.371331999268545,85.32776355743408,Indian Restaurant
6460,Ara,23.52720069885254,85.44161224365234,Little Italy,23.41678092941131,85.4428990986376,Italian Restaurant
6461,Ara,23.52720069885254,85.44161224365234,Subway,23.361245263683386,85.32606789112798,Sandwich Place
6462,Ara,23.52720069885254,85.44161224365234,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6463,Baghinbanda,23.51634979248047,85.47509002685547,Little Italy,23.41678092941131,85.4428990986376,Italian Restaurant
6464,Baghinbanda,23.51634979248047,85.47509002685547,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6465,Banlotwa,23.5093994140625,85.5592269897461,Little Italy,23.41678092941131,85.4428990986376,Italian Restaurant
6466,Banlotwa,23.5093994140625,85.5592269897461,Swarnrekha,23.522962,85.70367,Dhaba
6467,Bargainbanda,23.529949188232425,85.48184204101562,Little Italy,23.41678092941131,85.4428990986376,Italian Restaurant
6468,Baridihi,23.478790283203125,85.50292205810547,Seventh Heaven,23.371331999268545,85.32776355743408,Indian Restaurant
6469,Baridihi,23.478790283203125,85.50292205810547,Little Italy,23.41678092941131,85.4428990986376,Italian Restaurant
6470,Baridihi,23.478790283203125,85.50292205810547,Swarnrekha,23.522962,85.70367,Dhaba
6471,Baridihi,23.478790283203125,85.50292205810547,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6472,Bartua,23.52725982666016,85.52510070800781,Little Italy,23.41678092941131,85.4428990986376,Italian Restaurant
6473,Bartua,23.52725982666016,85.52510070800781,Swarnrekha,23.522962,85.70367,Dhaba
6474,Barwe,23.486440658569336,85.4311294555664,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6475,Barwe,23.486440658569336,85.4311294555664,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6476,Barwe,23.486440658569336,85.4311294555664,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
6477,Barwe,23.486440658569336,85.4311294555664,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6478,Barwe,23.486440658569336,85.4311294555664,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6479,Barwe,23.486440658569336,85.4311294555664,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6480,Barwe,23.486440658569336,85.4311294555664,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6481,Barwe,23.486440658569336,85.4311294555664,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6482,Barwe,23.486440658569336,85.4311294555664,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6483,Barwe,23.486440658569336,85.4311294555664,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6484,Barwe,23.486440658569336,85.4311294555664,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6485,Bhusur,23.479839324951172,85.55655670166016,Madhuvan,23.465309555495054,85.4605297398562,Restaurant
6486,Bhusur,23.479839324951172,85.55655670166016,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
6487,Bhusur,23.479839324951172,85.55655670166016,Canteen,23.41284706430992,85.44221878051758,Food Court
6488,Bhusur,23.479839324951172,85.55655670166016,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
6489,Bhusur,23.479839324951172,85.55655670166016,Hostel IV,23.416174795809084,85.43749809265137,Fraternity House
6490,Bhusur,23.479839324951172,85.55655670166016,Jungli Restaurant,23.412612289634342,85.41143571889907,Indian Restaurant
6491,Bhusur,23.479839324951172,85.55655670166016,The Royal Retreat,23.39922736254346,85.3906835796376,Resort
6492,Bijang,23.52309989929199,85.45410919189453,Seventh Heaven,23.371331999268545,85.32776355743408,Indian Restaurant
6493,Bijang,23.52309989929199,85.45410919189453,Little Italy,23.41678092941131,85.4428990986376,Italian Restaurant
6494,Bijang,23.52309989929199,85.45410919189453,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6495,Bundu,23.49898910522461,85.3702392578125,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6496,Bundu,23.49898910522461,85.3702392578125,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6497,Bundu,23.49898910522461,85.3702392578125,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
6498,Bundu,23.49898910522461,85.3702392578125,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6499,Bundu,23.49898910522461,85.3702392578125,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6500,Bundu,23.49898910522461,85.3702392578125,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6501,Bundu,23.49898910522461,85.3702392578125,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6502,Bundu,23.49898910522461,85.3702392578125,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6503,Bundu,23.49898910522461,85.3702392578125,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6504,Bundu,23.49898910522461,85.3702392578125,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6505,Bundu,23.49898910522461,85.3702392578125,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6506,Bundu,23.49898910522461,85.3702392578125,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
6507,Chakla,23.48720932006836,85.4804916381836,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6508,Chakla,23.48720932006836,85.4804916381836,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6509,Chakla,23.48720932006836,85.4804916381836,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6510,Chakla,23.48720932006836,85.4804916381836,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6511,Chakla,23.48720932006836,85.4804916381836,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6512,Chakla,23.48720932006836,85.4804916381836,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6513,Chakla,23.48720932006836,85.4804916381836,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6514,Chakla,23.48720932006836,85.4804916381836,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6515,Chakla,23.48720932006836,85.4804916381836,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6516,Chakla,23.48720932006836,85.4804916381836,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6517,Chandra,23.51482963562012,85.3667984008789,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6518,Chandra,23.51482963562012,85.3667984008789,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6519,Chandra,23.51482963562012,85.3667984008789,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
6520,Chandra,23.51482963562012,85.3667984008789,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6521,Chandra,23.51482963562012,85.3667984008789,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6522,Chandra,23.51482963562012,85.3667984008789,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6523,Chandra,23.51482963562012,85.3667984008789,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6524,Chandra,23.51482963562012,85.3667984008789,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6525,Chandra,23.51482963562012,85.3667984008789,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6526,Chandra,23.51482963562012,85.3667984008789,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6527,Chandra,23.51482963562012,85.3667984008789,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6528,Chapabar(Chapawar),23.50818061828613,85.44454193115234,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6529,Chapabar(Chapawar),23.50818061828613,85.44454193115234,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6530,Chapabar(Chapawar),23.50818061828613,85.44454193115234,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6531,Chapabar(Chapawar),23.50818061828613,85.44454193115234,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6532,Chapabar(Chapawar),23.50818061828613,85.44454193115234,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6533,Chapabar(Chapawar),23.50818061828613,85.44454193115234,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6534,Chapabar(Chapawar),23.50818061828613,85.44454193115234,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6535,Chapabar(Chapawar),23.50818061828613,85.44454193115234,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6536,Chapabar(Chapawar),23.50818061828613,85.44454193115234,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6537,Chapabar(Chapawar),23.50818061828613,85.44454193115234,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6538,Chapra Kocha,23.511680603027344,85.45211791992188,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6539,Chapra Kocha,23.511680603027344,85.45211791992188,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6540,Chapra Kocha,23.511680603027344,85.45211791992188,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6541,Chapra Kocha,23.511680603027344,85.45211791992188,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6542,Chapra Kocha,23.511680603027344,85.45211791992188,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6543,Chapra Kocha,23.511680603027344,85.45211791992188,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6544,Chapra Kocha,23.511680603027344,85.45211791992188,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6545,Chapra Kocha,23.511680603027344,85.45211791992188,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6546,Charo,23.49428939819336,85.58656311035156,Madhuvan,23.465309555495054,85.4605297398562,Restaurant
6547,Charo,23.49428939819336,85.58656311035156,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
6548,Charo,23.49428939819336,85.58656311035156,Canteen,23.41284706430992,85.44221878051758,Food Court
6549,Charo,23.49428939819336,85.58656311035156,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
6550,Charo,23.49428939819336,85.58656311035156,Hostel IV,23.416174795809084,85.43749809265137,Fraternity House
6551,Charo,23.49428939819336,85.58656311035156,Jungli Restaurant,23.412612289634342,85.41143571889907,Indian Restaurant
6552,Chetarbari,23.49659919738769,85.51172637939453,Little Italy,23.41678092941131,85.4428990986376,Italian Restaurant
6553,Chetarbari,23.49659919738769,85.51172637939453,Swarnrekha,23.522962,85.70367,Dhaba
6554,Chetarbari,23.49659919738769,85.51172637939453,HDFC Bank,23.536451,85.720508,ATM
6555,Chultupalu,23.54589080810547,85.50140380859375,Little Italy,23.41678092941131,85.4428990986376,Italian Restaurant
6556,Chultupalu,23.54589080810547,85.50140380859375,Swarnrekha,23.522962,85.70367,Dhaba
6557,Dahu,23.48720932006836,85.4804916381836,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6558,Dahu,23.48720932006836,85.4804916381836,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6559,Dahu,23.48720932006836,85.4804916381836,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6560,Dahu,23.48720932006836,85.4804916381836,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6561,Dahu,23.48720932006836,85.4804916381836,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6562,Dahu,23.48720932006836,85.4804916381836,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6563,Dahu,23.48720932006836,85.4804916381836,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6564,Dahu,23.48720932006836,85.4804916381836,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6565,Dahu,23.48720932006836,85.4804916381836,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6566,Dahu,23.48720932006836,85.4804916381836,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6567,Dardag,23.48720932006836,85.4804916381836,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6568,Dardag,23.48720932006836,85.4804916381836,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6569,Dardag,23.48720932006836,85.4804916381836,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6570,Dardag,23.48720932006836,85.4804916381836,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6571,Dardag,23.48720932006836,85.4804916381836,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6572,Dardag,23.48720932006836,85.4804916381836,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6573,Dardag,23.48720932006836,85.4804916381836,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6574,Dardag,23.48720932006836,85.4804916381836,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6575,Dardag,23.48720932006836,85.4804916381836,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6576,Dardag,23.48720932006836,85.4804916381836,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6577,Datma(Utma),23.47895050048828,85.54654693603516,Madhuvan,23.465309555495054,85.4605297398562,Restaurant
6578,Datma(Utma),23.47895050048828,85.54654693603516,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
6579,Datma(Utma),23.47895050048828,85.54654693603516,Canteen,23.41284706430992,85.44221878051758,Food Court
6580,Datma(Utma),23.47895050048828,85.54654693603516,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
6581,Dhakjiban,23.51506042480469,85.39900207519531,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6582,Dhakjiban,23.51506042480469,85.39900207519531,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6583,Dhakjiban,23.51506042480469,85.39900207519531,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
6584,Dhakjiban,23.51506042480469,85.39900207519531,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6585,Dhakjiban,23.51506042480469,85.39900207519531,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6586,Dhakjiban,23.51506042480469,85.39900207519531,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6587,Dhakjiban,23.51506042480469,85.39900207519531,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6588,Dhakjiban,23.51506042480469,85.39900207519531,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6589,Dhakjiban,23.51506042480469,85.39900207519531,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6590,Dhakjiban,23.51506042480469,85.39900207519531,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6591,Dhakjiban,23.51506042480469,85.39900207519531,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6592,Dunde,23.48720932006836,85.4804916381836,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6593,Dunde,23.48720932006836,85.4804916381836,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6594,Dunde,23.48720932006836,85.4804916381836,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6595,Dunde,23.48720932006836,85.4804916381836,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6596,Dunde,23.48720932006836,85.4804916381836,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6597,Dunde,23.48720932006836,85.4804916381836,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6598,Dunde,23.48720932006836,85.4804916381836,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6599,Dunde,23.48720932006836,85.4804916381836,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6600,Dunde,23.48720932006836,85.4804916381836,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6601,Dunde,23.48720932006836,85.4804916381836,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6602,Dundun,23.529460906982425,85.38751220703125,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6603,Dundun,23.529460906982425,85.38751220703125,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6604,Dundun,23.529460906982425,85.38751220703125,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6605,Dundun,23.529460906982425,85.38751220703125,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6606,Dundun,23.529460906982425,85.38751220703125,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6607,Dundun,23.529460906982425,85.38751220703125,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6608,Dundun,23.529460906982425,85.38751220703125,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6609,Dundun,23.529460906982425,85.38751220703125,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6610,Dundun,23.529460906982425,85.38751220703125,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6611,Dundun,23.529460906982425,85.38751220703125,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6612,Gagari,23.49517059326172,85.4548568725586,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6613,Gagari,23.49517059326172,85.4548568725586,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6614,Gagari,23.49517059326172,85.4548568725586,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6615,Gagari,23.49517059326172,85.4548568725586,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6616,Gagari,23.49517059326172,85.4548568725586,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6617,Gagari,23.49517059326172,85.4548568725586,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6618,Gagari,23.49517059326172,85.4548568725586,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6619,Gagari,23.49517059326172,85.4548568725586,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6620,Gagari,23.49517059326172,85.4548568725586,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6621,Gagari,23.49517059326172,85.4548568725586,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6622,Ganeshpur,23.52297019958496,85.53253173828125,Madhuvan,23.465309555495054,85.4605297398562,Restaurant
6623,Ganeshpur,23.52297019958496,85.53253173828125,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
6624,Ganeshpur,23.52297019958496,85.53253173828125,Canteen,23.41284706430992,85.44221878051758,Food Court
6625,Ganeshpur,23.52297019958496,85.53253173828125,Hostel IV,23.416174795809084,85.43749809265137,Fraternity House
6626,Ganeshpur,23.52297019958496,85.53253173828125,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
6627,Ganeshpur,23.52297019958496,85.53253173828125,Jungli Restaurant,23.412612289634342,85.41143571889907,Indian Restaurant
6628,Ganeshpur,23.52297019958496,85.53253173828125,The Royal Retreat,23.39922736254346,85.3906835796376,Resort
6629,Gunja,23.526859283447266,85.41058349609375,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6630,Gunja,23.526859283447266,85.41058349609375,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6631,Gunja,23.526859283447266,85.41058349609375,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6632,Gunja,23.526859283447266,85.41058349609375,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6633,Gunja,23.526859283447266,85.41058349609375,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6634,Gunja,23.526859283447266,85.41058349609375,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6635,Gunja,23.526859283447266,85.41058349609375,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6636,Gunja,23.526859283447266,85.41058349609375,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6637,Gunja,23.526859283447266,85.41058349609375,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6638,Gunja,23.526859283447266,85.41058349609375,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6639,Gurgain,23.48720932006836,85.4804916381836,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6640,Gurgain,23.48720932006836,85.4804916381836,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6641,Gurgain,23.48720932006836,85.4804916381836,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6642,Gurgain,23.48720932006836,85.4804916381836,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6643,Gurgain,23.48720932006836,85.4804916381836,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6644,Gurgain,23.48720932006836,85.4804916381836,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6645,Gurgain,23.48720932006836,85.4804916381836,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
6646,Gurgain,23.48720932006836,85.4804916381836,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
6647,Gurgain,23.48720932006836,85.4804916381836,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
6648,Gurgain,23.48720932006836,85.4804916381836,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
6649,Guru,23.49621963500977,85.51937103271484,Little Italy,23.41678092941131,85.4428990986376,Italian Restaurant
6650,Guru,23.49621963500977,85.51937103271484,Swarnrekha,23.522962,85.70367,Dhaba
6651,Guru,23.49621963500977,85.51937103271484,HDFC Bank,23.536451,85.720508,ATM
6652,Halbadi,23.55019950866699,85.47676086425781,Little Italy,23.41678092941131,85.4428990986376,Italian Restaurant
6653,Harchanda,23.48720932006836,85.4804916381836,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
6654,Harchanda,23.48720932006836,85.4804916381836,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
6655,Harchanda,23.48720932006836,85.4804916381836,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
6656,Harchanda,23.48720932006836,85.4804916381836,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
6657,Harchanda,23.48720932006836,85.4804916381836,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
6658,Harchanda,23.48720932006836,85.4804916381836,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
6659,Harchanda,23.48720932006836,85.4804916381836,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
